#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
EVTNAME107000;Learning Scenario;;;;;;;;;;;Oáó÷àþùèé ñöåíàðèé;;x
EVTDESC107250;You dealt with the Revolt nicely! Now that you are at peace, it would be wise to dismiss your Levies. Having raised Personal Levies will cost you money, and Vassals will get angry if you have their Levies raised for too long. You dismiss Levies in the Military tab, the same way they were raised.;;;;;;;;;;;Ïðåêðàñíî, Âû ïîäàâèëè âîññòàíèå! Òåïåðü, êîãäà Âû íàõîäèòåñü â ìèðå, öåëåñîîáðàçíî áóäåò ðàñïóñòèòü Âàøå îïîë÷åíèå. Ïîäíÿâ ñâî¸ ëè÷íîå îïîë÷åíèå, Âû áóäåòå òðàòèòü äåíüãè íà åãî ñîäåðæàíèå, à âàññàëû ñåðäÿòñÿ, åñëè èõ îïîë÷åíèÿ íàõîäÿòñÿ â ñòðîþ ñëèøêîì äîëãî. Âû ìîæåòå ðàñïóñòèñü îïîë÷åíèå â îêíå âîéñêà òî÷íî òàêæå, êàê è ñîáðàëè åãî.;;x
EVTDESC107251;Now would be a good time to consider expanding your Realm. The easiest targets for military expansion are small neighboring realms. However, since you need to know about fleet operations, let's pick Canarias, a single County realm just off the coast of West Africa...;;;;;;;;;;;Òåïåðü íàñòàë õîðîøèé ìîìåíò, ÷òîáû ðàññìîòðåòü âîïðîñ î ðàñøèðåíèè Âàøåãî êîðîëåâñòâà. Íàèáîëåå ïðîñòûå öåëè äëÿ âîåííîé ýêñïàíñèè – íåáîëüøèå ñîñåäíèå ãîñóäàðñòâà. Îäíàêî, ïîñêîëüêó Âû äîëæíû ïîçíàêîìèòüñÿ ñ äåéñòâèÿìè ôëîòà, äàâàéòå âûáåðåì Êàíàðñêèå îñòðîâà, îäèíîêîå íåçàâèñèìîå ãðàôñòâî ó ïîáåðåæüÿ Çàïàäíîé Àôðèêè...;;x
EVTDESC107252;In order to go to War in Crusader Kings II, you'll need a Casus Belli - a 'just cause'. A valid Casus Belli could be, for example, pressing a Claim on a Province that is rightfully yours, or waging a Holy War against infidels.;;;;;;;;;;;"Äëÿ òîãî, ÷òîáû íà÷àòü âîéíó â Crusader Kings II Âàì íåîáõîäèì Casus Belli – ""ïîâîä äëÿ âîéíû"". Ïîäõîäÿùèì Casus Belli ìîæåò áûòü, íàïðèìåð, ïðåòåíçèÿ íà çåìëþ (ñîîòâåòñòâóþùèé òèòóë), êîòîðàÿ ïî ïðàâó äîëæíà ïðèíàäëåæàòü Âàì, èëè âåäåíèå ñâÿùåííîé âîéíû ïðîòèâ íåâåðíûõ.";;x
EVTDESC107253;Claims can be obtained in several ways: First, you will usually get Claims on any Titles inherited by your siblings when your parents die. Rulers who lose Titles (in a War, for example) will also get Claims on any lost lands. Lastly, of course, Claims can also be fabricated by a crafty ruler... Since Canarias is so distant, you can, unfortunately, not use the Holy War Casus Belli, so you must Fabricate a Claim.;;;;;;;;;;;"Ïðåòåíçèè ìîãóò áûòü îáðåòåíû íåñêîëüêèìè ïóòÿìè. Âî-ïåðâûõ, Âû îáû÷íî ïîëó÷àåòå ïðåòåíçèè íà òèòóëû, óíàñëåäîâàííûå Âàøèìè áðàòüÿìè è ñ¸ñòðàìè ïîñëå ñìåðòè ðîäèòåëåé. Ïðàâèòåëè, êîòîðûå ëèøàþòñÿ òèòóëà (â ðåçóëüòàòå âîéíû, íàïðèìåð), òàêæå ïîëó÷àþò ïðåòåíçèè íà ïîòåðÿííûå çåìëè. Íàêîíåö, ïðåòåíçèè ìîæíî ñôàáðèêîâàòü. Ïîñêîëüêó Êàíàðñêèå îñòðîâà ðàñïîëîæåíû ñëèøêîì äàëåêî, ÷òîáû èñïîëüçîâàòü Casus Belli ""ñâÿùåííîé âîéíû"", Âû äîëæíû ñôàáðèêîâàòü ïðåòåíçèþ íà íèõ.";;x
EVTDESC107254;To Fabricate Claims, open your Council View and assign your Chancellor to Fabricate Claims and place him in the County of Canarias. You do this by clicking on the Fabricate Claims button and then on the Province on the map. (You can assign jobs like this to all your Council Members, but they can only do one job at a time.);;;;;;;;;;;"×òîáû ñôàáðèêîâàòü ïðåòåíçèþ, îòêðîéòå âêëàäêó Âàøåãî ñîâåòà è îòïðàâüòå Âàøåãî êàíöëåðà ñôàáðèêîâàòü ïðåòåíçèþ íà ãðàôñòâî Êàíàðñêèå îñòðîâà. Âû ìîæåòå ñäåëàòü ýòî, íàæàâ íà êíîïêó ""Ñôàáðèêîâàòü ïðåòåíçèè"" à çàòåì íà îáëàñòü êàðòû (Âû ìîæåòå äàòü çàäàíèå, ïîäîáíî ýòîìó, äëÿ êàæäîãî ÷ëåíà ñîâåòà, íî îíè ìîãóò âûïîëíÿòü òîëüêî îäíî ïîðó÷åíèå â êàæäûé ìîìåíò âðåìåíè).";;x
EVTDESC107300;You now have a Claim and it's time to let slip the dogs of War! Click on Canarias province and right-click the Ruler Portrait in the County View. Select 'Declare War' in the Diplomacy Menu and the 'Claim Canarias' Casus Belli. Send the War Declaration.;;;;;;;;;;;"Òåïåðü ó Âàñ åñòü ïðåòåíçèÿ è ñàìîå âðåìÿ ðàçâÿçàòü âîéíó. Êëèêíèòå ïî Êàíàðñêèì îñòðîâàì, çàòåì ïðàâûì êëèêîì ïî ïîðòðåòó ïðàâèòåëÿ â îòêðûâøåìñÿ îêíå. Âûáåðèòå ""Îáúÿâèòü âîéíó"" â ìåíþ äèïëîìàòèè è ""Ïîòðåáîâàòü Êàíàðñêèå î-âà"". Îòïðàâüòå Âàøå ïîñëàíèå.";;x
EVTDESC107301;If you have allies they will always join automatically in all your wars. Some allies (like Tribal Vassals) will have to be called into your wars to join them (if they accept).;;;;;;;;;;;Åñëè ó Âàñ åñòü ñîþçíèêè, îíè âñåãäà áóäóò ïðèñîåäèíÿòüñÿ ê Âàøèì âîéíàì. Íåêîòîðûå èç íèõ (ïëåìåíà, íàïðèìåð) äîëæíû áûòü óâåäîìëåíû î Âàøåì æåëàíèè ïðèçâàòü èõ ê âîéíå (è îíè ìîãóò îòêàçàòü Âàì).;;x
EVTDESC107302;If you're fighting an overseas enemy you need to raise your Fleet. In order to do this you open the Military View as you did when raising your Armies, then navigate to the 'Fleet Levies' tab where you find similar buttons to raise your Fleet.\n\nYou should also raise your troops and move them to your coastal County, Asturias de Oviedo.;;;;;;;;;;;"Åñëè âðàãà îò Âàñ îòäåëÿåò ìîðå, òî Âàì íåîáõîäèìî ñîáðàòü ôëîò. ×òîáû ñäåëàòü ýòî, îòêðîéòå îêíî âîéñêà, êàê Âû äåëàëè, êîãäà ñîáèðàëè Âàøè àðìèè, çàòåì âûáåðèòå ""Ôëîò"", ãäå Âû íàéäåòå àíàëîãè÷íûå êíîïêè äëÿ ñáîðà Âàøåãî ôëîòà.\nÂû äîëæíû òàêæå ñîáðàòü ñâîè âîéñêà è ïåðåìåñòèòü èõ â ïðèáðåæíîå ãðàôñòâî Îâüåäî.";;x
EVTDESC107303;It appears you don't have enough ships to transport the Army. Sometimes when you're at War, the Levies from your Demesne and your Vassals might not be enough. In these cases it is wise to hire Mercenaries. This can be done via the Mercenaries Tab in the Military View. Newly hired Mercenaries arrive in your capital County. They are very expensive, both to hire and maintain. Take a look at the mercenary composition before you hire them. Some are made entirely out of Armies while others consist only of Fleets. Hire some naval mercs! They will spawn in a Sea Area West of your Realm.;;;;;;;;;;;"Ïîõîæå, ó Âàñ íåäîñòàòî÷íî êîðàáëåé äëÿ òðàíñïîðòèðîâêè àðìèè. Èíîãäà âî âðåìÿ âîéíû, îïîë÷åíèÿ, ëè÷íîãî è Âàøèõ âàññàëîâ, îêàçûâàåòñÿ íåäîñòàòî÷íî. Â òàêèõ ñëó÷àÿõ ìóäðî èñïîëüçîâàòü íà¸ìíèêîâ. Ýòî ìîæíî ñäåëàòü ÷åðåç âêëàäêó ""Íà¸ìíèêè"" â âîåííîì ìåíþ. Âíîâü íàíÿòûå âîéñêà ïðèáóäóò â ñòîëè÷íûé îêðóã. Èõ ïðèçûâ, êàê è ñîäåðæàíèå îáõîäÿòñÿ äîðîãî. Âçãëÿíèòå íà ñîñòàâ âîéñê ïðåæäå ÷åì íàíèìàòü èõ. Íåêîòîðûå ñóõîïóòíûå, äðóãèå æå - òîëüêî ôëîò. Íàéìèòå íåìíîãî êîðàáëåé. Îíè ïðèáóäóò â ïðèáðåæíóþ ìîðñêóþ çîíó ê çàïàäó îò Âàøåé ñòðàíû.";;x
EVTDESC107304;To load your troops onto ships, bring your Fleet into port by ordering it to move into one of your land Provinces. You can then move your Armies to the same Province, merge them by clicking the Merge Troops button like before and click the Embark Army button. You can also move your Armies onto a Fleet at sea by keeping the Fleet in a coastal sea Province and moving your troops onto your ships. Note that larger Fleets are required for transporting larger Armies.;;;;;;;;;;;×òîáû ïîãðóçèòü âîéñêà íà êîðàáëè, îòïðàâüòå ôëîò â ïîðò, ïðèêàçàâ åìó äâèãàòüñÿ ê ïðèáðåæíîìó ðåãèîíó. Ïîñëå ýòîãî Âû ìîæåòå ïåðåìåñòèòü ñâîè àðìèè â òîò æå ðåãèîí, îáúåäèíèòü èõ, êëèêíóâ íà êíîïêó îáúåäèíåíèÿ, êàê ðàíüøå, à çàòåì íà êíîïêó ïîãðóçêè íà êîðàáëü. Êðîìå òîãî, Âû ìîæåòå ïåðåìåùàòü ñâîè àðìèè ñðàçó íà êîðàáëè, íàõîäÿùèåñÿ â ìîðå, ïðè óñëîâèè, ÷òî ýòî ìîðå ñîñåäñòâóåò ñ áåðåãîâîé çîíîé. Ó÷òèòå, ÷òî áîëüøèå àðìèè òðåáóþò áîëüøîé ôëîò äëÿ òðàíñïîðòèðîâêè.;;x
EVTDESC107305;When your Fleet has reached its destination, you can disembark your Armies by clicking on the 'Select Troops' button while you have your Fleet targeted. After that you can right click on the Province you wish to move them to. Note that when you disembark your Armies into battle, you will get a penalty for that fight.;;;;;;;;;;;"Êîãäà Âàø ôëîò äîñòèãíåò öåëè, Âû ìîæåòå âûñàäèòü âîéñêà, íàæàâ íà êíîïêó ""Âûáðàòü âîéñêà"", êîãäà âûáðàí ôëîò. Ïîñëå ýòîãî íàæìèòå ïðàâîé êíîïêîé ìûøè íà îáëàñòü êàðòû, â êîòîðóþ Âû õîòèòå ïåðåìåñòèòü èõ. Îáðàòèòå âíèìàíèå, ÷òî, âñòóïàÿ â áîé ñðàçó ïîñëå âûñàäêè, âîéñêà ïîëó÷àþò øòðàôû â ýòîì áîþ.";;x
EVTDESC107306;When your Armies stop in enemy lands, they will start to besiege any enemy Holdings. In order to fully occupy a Province, you will need to take every Holding in that Province. Winning a Siege takes time, and the attacking forces need to be larger than the defending Garrison. The more the attackers outnumber the defenders, the faster the siege will be. The Fort Level of the settlement will also affect the time it will take to siege. To view the Siege progress, select your Army or click on the Province under Siege.;;;;;;;;;;;"Êîãäà Âàøè âîéñêà îñòàíàâëèâàþòñÿ íà âðàæåñêèõ çåìëÿõ, îíè íà÷èíàþò îñàäó âðàæåñêèõ ïîñåëåíèé (âëàäåíèé). ×òîáû ïîëíîñòüþ îêêóïèðîâàòü îêðóã, Âàì ïîòðåáóåòñÿ çàõâàòèòü êàæäîå ïîñåëåíèå, ïðèíàäëåæàùåå ê íåìó. Ïîáåäà â îñàäå òðåáóåò âðåìåíè, à îñàæäàþùèå âîéñêà äîëæíû ñóùåñòâåííî ïðåâîñõîäèòü â ÷èñëåííîñòè îñàæä¸ííûõ, ñêîðîñòü îñàäû íàïðÿìóþ çàâèñèò îò ýòîãî ïåðåâåñà. ""Óêðåïë¸ííîñòü"" ïîñåëåíèÿ ñóùåñòâåííî çàìåäëÿåò îñàäó. ×òîáû óâèäåòü òåêóùèé ïðîãðåññ îñàäû âûäåëèòå àðìèþ èëè êëèêíèòå ïî îêðóãó, â êîòîðîì îíà ñòîèò.";;x
EVTDESC107307;If you want to win a Siege quickly, you can choose to Assault the besieged Holding. There is no guarantee of success, however, and even a successful Assault may come at a high cost to the attacking Army. Castles tend to have stronger Fortification levels than Cities and Church Holdings. Note that if your Army runs out of morale and has no neighbouring Province to retreat to, it will be destroyed.;;;;;;;;;;;"Åñëè Âû õîòèòå çàêîí÷èòü îñàäó áûñòðî, Âû ìîæåòå Âûáðàòü ""Øòóðì"" â îêíå îñàäû. Îäíàêî, ýòî íå ãàðàíòèðóåò Âàì óñïåõ, è äàæå óñïåøíûé øòóðì ìîæåò äîðîãî îáîéòèñü Âàøåé àðìèè. Çàìêè, êàê ïðàâèëî, çàùèùåíû çíà÷èòåëüíî ëó÷øå, ÷åì ãîðîäà è ìîíàñòûðè. Îáðàòèòå âíèìàíèå, åñëè Âàøà àðìèÿ áåæèò ñ ïîëÿ áîÿ èç-çà íèçêîé ìîðàëè è íå èìååò ñîñåäíåé îáëàñòè äëÿ îòñòóïëåíèÿ, îíà áóäåò óíè÷òîæåíà.";;x
EVTDESC107310;You are now ready to make Peace. To do this, click on the War icon in the bottom right of the screen. You can also right-click the portrait of the character you are fighting and open their Diplomacy Menu.;;;;;;;;;;;Âû ãîòîâû çàêëþ÷èòü ìèð. ×òîáû ñäåëàòü ýòî, êëèêíèòå íà èêîíêó âîéíû â ïðàâîì íèæíåì óãëó ýêðàíà. Òàêæå Âû ìîæåòå êëèêíóòü ïðàâîé êíîïêîé ïî ïîðòðåòó òîãî, ñ êåì âîþåòå è îòêðûòü äèïëîìàòè÷åñêîå ìåíþ.;;x
EVTDESC107311;When offering Peace you have three possible options to choose from. You can either Surrender, Offer White Peace or Enforce Demands. Detailed information on each will be shown when hovering over the options. The exact Peace conditions will depend on what Casus Belli was used for the War.;;;;;;;;;;;Ïðè çàêëþ÷åíèè ìèðà ó Âàñ åñòü òðè âîçìîæíûõ âàðèàíòà äåéñòâèÿ. Âû ìîæåòå ñäàòüñÿ, ïðåäëîæèòü áåëûé ìèð èëè âûäâèíóòü òðåáîâàíèÿ. Ïîäðîáíàÿ èíôîðìàöèÿ ïî êàæäîìó èç íèõ áóäåò ïîêàçàíà ïðè íàâåäåíèè êóðñîðà. Óñëîâèÿ ìèðà áóäóò çàâèñåòü îò òîãî, êàêîé Casus Belli áûë èñïîëüçîâàí äëÿ ðàçâÿçûâàíèÿ âîéíû.;;x
EVTDESC107320;Now that the War is over, you can dismiss your Mercenaries and Levies again. Find a new target for expansion, and consider placing your Chancellor there to Fabricate Claims. You can also use the Holy War Casus Belli against your Muslim neighbours. The latter can be a bit more risky since any ruler of the opposing religion might join your enemy in the War.;;;;;;;;;;;"Òåïåðü, êîãäà âîéíà çàêîí÷èëàñü, Âû ìîæåòå ñíîâà ðàñïóñòèòü ñâî¸ îïîë÷åíèå è íà¸ìíèêîâ. Íàéäèòå íîâóþ öåëü äëÿ ýêñïàíñèè, è îòïðàâüòå òóäà Âàøåãî êàíöëåðà äëÿ èçãîòîâëåíèÿ ïðåòåíçèé. Âû òàêæå ìîæåòå èñïîëüçîâàòü Casus Belli ""ñâÿùåííàÿ âîéíà"" ïðîòèâ ñîñåäåé-ìóñóëüìàí. Ïîñëåäíåå ìîæåò áûòü íåñêîëüêî ðèñêîâàííûì, ïîñêîëüêó ëþáîé ìóñóëüìàíñêèé ïðàâèòåëü ìîæåò ïðèäòè íà ïîìîùü Âàøåìó âðàãó.";;x
EVTDESC107325;You are now over your Demesne Limit, meaning you have more Holdings than is seemly for you to rule personally. Your Vassals will dislike you for being over this limit, so you need to do something about it, and soon! In the long term, you can increase your demesne limit by increasing your Stewardship Attribute (and your wife's), but in the short term you need to give some of your Titles to your Vassals. You can do this by clicking on the character you want to give Titles to, and open their Diplomacy Menu. Look in the Character Finder or in the Court Tab in your Character View to find suitable characters.;;;;;;;;;;;"Âû ïðåâûñèëè ëèìèò ëè÷íûõ âëàäåíèé, ÷òî çíà÷èò - ó Âàñ áîëüøå çåìåëü, ÷åì ñ÷èòàåòñÿ ïîçâîëèòåëüíûì ïðàâèòåëþ èìåòü â ëè÷íîì ïîëüçîâàíèè. Âàøè âàññàëû áóäóò êðàéíå íåäîâîëüíû ýòèì, ïîñåìó íåîáõîäèìî ñðî÷íî ÷òî-òî ïðåäïðèíÿòü. Â äîëãîñðî÷íîé ïåðñïåêòèâå, Âû ñìîæåòå óâåëè÷èòü ëèìèò, ïîâûøàÿ íàâûêè óïðàâëåíèÿ (ñâîè è Âàøåé æåíû), íî ñåé÷àñ Âàì ïðèä¸òñÿ ðàçäàòü ÷àñòü ñâîèõ òèòóëîâ âàññàëàì. Âû ìîæåòå ýòî ñäåëàòü, êëèêíóâ íà ïîðòðåòå òîãî, êîìó õîòèòå îòäàòü òèòóë è îòêðûâ äèïëîìàòè÷åñêîå ìåíþ. Ïîèùèòå ïîäõîäÿùåãî êàíäèäàòà âî âêëàäêå ""Äâîð"".";;x
EVTDESC107326;You are now over your Vassal Limit, meaning you have more Vassals than you can control. Your Vassals will then give you reduced Taxes and Levies, and you might even lose some Vassals when you die and your Heir takes over. In the long term you can increase your Vassal Limit by increasing your Diplomacy, but in the short term you can Transfer Vassalage so that you have fewer Direct Vassals. You can do this by clicking on the character you want to give Vassals to, and open their Diplomacy Menu. The target character must be of a higher tier than the Vassal you wish to give away.;;;;;;;;;;;Òåïåðü Âû ïðåâûñèëè âàññàëüíûé ëèìèò, ÷òî îçíà÷àåò - ó Âàñ áîëüøå ïðÿìûõ âàññàëîâ, ÷åì Âû ôàêòè÷åñêè ñïîñîáíû êîíòðîëèðîâàòü. Âàññàëû ïëàòÿò Âàì ìåíüøå íàëîãîâ è äàþò ìåíüøå îïîë÷åíèÿ. Âû äàæå ìîæåòå ïîòåðÿòü ÷àñòü âàññàëîâ, êîãäà âëàñòü ïåðåéäåò ê Âàøåìó íàñëåäíèêó. Â äîëãîñðî÷íîé ïåðñïåêòèâå âàññàëüíûé ëèìèò ìîæíî óâåëè÷èòü, ðàçâèâ íàâûê äèïëîìàòèè, íî â êðàòêîñðî÷íîé ïåðñïåêòèâå ìîæíî ïåðåäàòü âàññàëîâ äðóãèì âàññàëàì, ÷òî ïîçâîëèò Âàì èìåòü ìåíüøå ïðÿìûõ âàññàëîâ. Âû ìîæåòå ñäåëàòü ýòî, íàæàâ íà ïåðñîíàæà, êîòîðîìó õîòèòå ïåðåäàòü âàññàëà è îòêðûâ îêíî äèïëîìàòèè. Âûáðàííûé ïåðñîíàæ äîëæåí èìåòü áîëåå âûñîêèé ðàíã, ÷åì òîò âàññàë, êîòîðîãî Âû åìó õîòèòå ïåðåäàòü.;;x
EVTDESC107327;Both your Vassal Limit and your Demesne Size Limit can be increased through the Centralization Law. Low Centralization will give you a bonus to your Vassal Limit, whereas High Centralization will increase your Demesne Size. As you see, you'll have to make a choice here. Demesne Laws such as Centralization can only be changed once every five years. Also, Centralization can only be changed one step at a time.;;;;;;;;;;;Âàññàëüíûé ëèìèò è ïðåäåë ëè÷íûõ âëàäåíèé ìîãóò áûòü óâåëè÷åíû ïîñðåäñòâîì çàêîíîâ öåíòðàëèçàöèè. Íèçêèé óðîâåíü öåíòðàëèçàöèè äàåò Âàì áîíóñ ê êîëè÷åñòâó Âàøèõ âàññàëîâ, â òî âðåìÿ, êàê âûñîêèé óâåëè÷èâàåò ïðåäåë ëè÷íûõ âëàäåíèé. Êàê âèäèòå, Âàì ïðèä¸òñÿ ñäåëàòü âûáîð. Ãîñóäàðñòâåííûå çàêîíû, òàêèå, êàê öåíòðàëèçàöèÿ, ìîæíî ìåíÿòü îäèí ðàç â ïÿòü ëåò. Òàêæå, öåíòðàëèçàöèÿ åäèíîâðåìåííî ìîæåò áûòü èçìåíåíà òîëüêî íà îäèí óðîâåíü.;;x
EVTDESC107328;The higher levels of the Crown Authority and Centralization laws are restricted by your Technology Level. In order to unlock the more advanced Laws, you must invest in Legalism, found in the Technology View. Legalism is found in the Culture Advances technology tree and costs Cultural Technology Points. The other two technology categories are Military and Economy.;;;;;;;;;;;Áîëåå âûñîêèå óðîâíè àâòîðèòåòà Êîðîíû è öåíòðàëèçàöèè îãðàíè÷åíû Âàøèì òåõíîëîãè÷åñêèì óðîâíåì. Äëÿ òîãî, ÷òîáû ðàçáëîêèðîâàòü áîëåå ïðîäâèíóòûå çàêîíû, Âû äîëæíû ðàçâèâàòü ëåãàëèçì, êîòîðûé ìîæíî íàéòè â îêíå òåõíîëîãèé. Ëåãàëèçì íàõîäèòñÿ â âåòêå êóëüòóðíûõ òåõíîëîãèé, è áóäåò ñòîèòü Âàì î÷êîâ êóëüòóðíûõ òåõíîëîãèé. Äðóãèå äâå âåòâè òåõíîëîãèé – âîåííàÿ è ýêîíîìè÷åñêàÿ.;;x
EVTDESC107329;You have been given Technology Points for each of the three types of Advances. Find some Advances that interest you and click the corresponding Invest button to spend Technology Points and increase it to the next level. Technology Points are gained over time, but Technology also eventually advances by itself if neighbouring Provinces are more developed in that particular field.;;;;;;;;;;;"Âû ïîëó÷èëè áàëëû èññëåäîâàíèé äëÿ êàæäîãî èç òðåõ òèïîâ òåõíîëîãèé. Íàéäèòå èíòåðåñóþùèå Âàñ òåõíîëîãèè è íàæìèòå êíîïêó ""Èíâåñòèðîâàòü"", ÷òîáû ïîòðàòèòü èõ è óëó÷øèòü òåõíîëîãèè äî ñëåäóþùåãî óðîâíÿ. Áàëëû èññëåäîâàíèé íàêàïëèâàþòñÿ ñ òå÷åíèåì âðåìåíè, íî òåõíîëîãèè òàêæå ðàçâèâàþòñÿ ñàìîñòîÿòåëüíî, åñëè â ñîñåäíèõ çåìëÿõ îíè áîëåå ðàçâèòû.";;x
EVTDESC107330;You now have a son and Heir. Your Realm follows the Agnatic-Cognatic Gavelkind Law, which means that daughters inherit only if there are no sons, and all Titles will be distributed among your children upon death. Available Succession Laws and Gender Laws can be seen under the Laws View.;;;;;;;;;;;Òåïåðü ó Âàñ åñòü ñûí è íàñëåäíèê. Â Âàøåì ãîñóäàðñòâå óñòàíîâëåí àãíàòè÷åñêî-êîãíàòè÷åñêèé çàêîí ðàâíîãî ðàçäåëà, ñîãëàñíî êîòîðîìó äî÷åðè ìîãóò íàñëåäîâàòü òîëüêî, åñëè íåò ñûíîâåé, è âñå òèòóëû áóäóò ðàçäåëåíû ìåæäó Âàøèìè äåòüìè ïîñëå Âàøåé ñìåðòè. Äîñòóïíûå çàêîíû íàñëåäîâàíèÿ è ïîëà ìîæíî ïîñìîòðåòü â ñîîòâåòñòâóþùåì îêíå.;;x
EVTDESC107331;You now have a daughter and Heir. Your Realm follows the Agnatic-Cognatic Gavelkind Law, which means that daughters inherit only if there are no sons, and all Titles will be distributed among your children upon death. You should know that Vassals tend to dislike female Rulers (that's the Middle Ages for you). Available Succession Laws and Gender Laws can be viewed under the Laws View.;;;;;;;;;;;Òåïåðü ó Âàñ åñòü äî÷ü è íàñëåäíèöà. Â Âàøåì ãîñóäàðñòâå óñòàíîâëåí àãíàòè÷åñêî-êîãíàòè÷åñêèé çàêîí ðàâíîãî ðàçäåëà, ñîãëàñíî êîòîðîìó äî÷åðè ìîãóò íàñëåäîâàòü òîëüêî, åñëè íåò ñûíîâåé, è âñå òèòóëû áóäóò ðàçäåëåíû ìåæäó Âàøèìè äåòüìè ïîñëå Âàøåé ñìåðòè. Âû äîëæíû ó÷èòûâàòü, ÷òî âàññàëû, êàê ïðàâèëî, íå ëþáÿò ïðàâèòåëåé-æåíùèí (ýòî âåäü Ñðåäíèå Âåêà). Äîñòóïíûå çàêîíû íàñëåäîâàíèÿ è ïîëà ìîæíî ïîñìîòðåòü â ñîîòâåòñòâóþùåì îêíå.;;x
EVTDESC107332;As you might have seen in the Laws View, some Succession Laws require a higher Crown Authority. Crown Authority, which is also found in this view, represents how much legal authority you have over your Vassals. Crown Laws such as this one, indicated by the crown icon next to its name, can only be changed once per ruler. Crown Authority can also only be changed one step at a time.;;;;;;;;;;;Êàê Âû ìîãëè çàìåòèòü â îêíå çàêîíîâ, íåêîòîðûå çàêîíû íàñëåäîâàíèÿ òðåáóþò áîëåå âûñîêîãî àâòîðèòåòà Êîðîíû. Àâòîðèòåò Êîðîíû, êîòîðûé òàêæå ìîæåò áûòü íàéäåí â ýòîì îêíå, îòðàæàåò óðîâåíü Âàøåé âëàñòè íàä âàññàëàìè. Çàêîíû Êîðîíû, òàêèå, êàê ýòîò, îòìå÷åííûå çíà÷êîì êîðîíû ðÿäîì ñ íàçâàíèåì, ìîæíî èçìåíèòü îäèí ðàç çà æèçíü ïðàâèòåëÿ. Àâòîðèòåò êîðîíû åäèíîâðåìåííî ìîæåò áûòü èçìåí¸í òîëüêî íà îäèí óðîâåíü.;;x
EVTDESC107333;You now have a son, and following your Agnatic-Cognatic gender laws your first-born daughter is discredited from any inheritance. Instead, your son will inherit your Titles should you die.;;;;;;;;;;;Òåïåðü ó Âàñ åñòü ñûí, è, ñëåäóÿ àãíàòè÷åñêî-êîãíàòè÷åñêîìó çàêîíó íàñëåäîâàíèÿ, Âàøà ñòàðøàÿ äî÷ü íå ìîæåò íè÷åãî óíàñëåäîâàòü. Âìåñòî ýòîãî, Âàø ñûí íàñëåäóåò Âàøè òèòóëû, êîãäà Âû óìð¸òå.;;x
EVTDESC107334;One of your children is now old enough to be Tutored by a Guardian. By opening your Diplomacy Menu you can select the 'Educate Child' option. A Guardian will be automatically suggested, but feel free to click on the suggested Guardian in order to choose another one if you wish. You will want a Guardian with good Traits and Attributes, or use this opportunity and let a Vassal that dislike you to get the honor of becoming the Guardian of your child.;;;;;;;;;;;"Îäèí èç Âàøèõ äåòåé äîñòàòî÷íî ïîäðîñ, ÷òîáû åãî ìîæíî áûëî îòäàòü íà îáó÷åíèå âîñïèòàòåëþ. Îòêðûâ Âàøå îêíî äèïëîìàòèè, Âû ìîæåòå âûáðàòü îïöèþ ""Îáó÷èòü ðåá¸íêà"". Âîñïèòàòåëü áóäåò ïðåäëîæåí àâòîìàòè÷åñêè, îäíàêî Âû ïîìåíÿòü åãî ïî ñâîåìó óñìîòðåíèþ. Âûáåðèòå âîñïèòàòåëåì ïåðñîíàæà ñ õîðîøèìè ÷åðòàìè õàðàêòåðà è àòðèáóòàìè èëè èñïîëüçóéòå ýòó âîçìîæíîñòü, ÷òîáû îêàçàòü ÷åñòü âàññàëó, êîòîðûé Âàñ íå ëþáèò, è íàçíà÷üòå åãî îïåêóíîì ñâîåãî ðåá¸íêà.";;x
EVTDESC107340;We mentioned Claims earlier. Your character has Claims on the Kingdoms of Castille and Galicia, as you can see if you click on your portrait. There might be a less risky way to press this Claim than going to War, however.;;;;;;;;;;;Ìû óæå ãîâîðèëè î ïðåòåíçèÿõ ðàíüøå. Êàê Âû ìîãëè çàìåòèòü, íàæàâ íà ñâîé ïîðòðåò, Âàø ïåðñîíàæ èìååò ïðåòåíçèè íà êîðîëåâñòâà Êàñòèëèÿ è Ãàëèñèÿ. Ñóùåñòâóþò è ìåíåå ðèñêîâàííûå ïóòè ðåàëèçîâàòü ñâîè ïðåòåíçèè, ÷åì îáúÿâëåíèå âîéíû.;;x
