monastic_order_benedictine;[GetBenedictineSocietyName];;;;;;;;;;;[This.GetBenedictineSocietyName];;x
secret_religious_society_hellenic_pagan_reformed_rank_3_male;Teacher;;;;;;;;;;;Ìàãèñòð;;x
secret_religious_society_hellenic_pagan_reformed_rank_4_female;Oracle;;;;;;;;;;;Îðàêóë;;x
secret_religious_society_hellenic_pagan_reformed_rank_4_male;Oracle;;;;;;;;;;;Îðàêóë;;x
secret_religious_society_hindu;[GetReligiousCommunityName_hindu];;;;;;;;;;;[This.GetReligiousCommunityName_hindu];;x
secret_religious_society_hindu_currency;Devotion;;;;;;;;;;;Ïðèâåðæåííîñòü;;x
secret_religious_society_hindu_desc;[GetReligiousSocietyDesc_hindu];;;;;;;;;;;[This.GetReligiousSocietyDesc_hindu];;x
secret_religious_society_hindu_desc_REAL;Followers of Hinduism believe it to be The Eternal Way, and even when forced to utter the blessings of another spirit, some know that in the samsara all things will come to pass, and the natural order of things will return. In the cycle of destruction and creation, death and rebirth, endings and beginnings, no other truth will stand victorious for long.;;;;;;;;;;;Ïîñëåäîâàòåëè èíäóèçìà ñ÷èòàþò, ÷òî ýòî Âå÷íûé Ïóòü, è äàæå êîãäà îíè âûíóæäåíû ïðîèçíîñèòü áëàãîñëîâåíèÿ ÷óæèì áîæåñòâàì, íåêîòîðûå èç íèõ çíàþò, ÷òî â ñàíñàðå âñ¸ ïðîõîäèò, è åñòåñòâåííûé ïîðÿäîê âåùåé âñåãäà âîçâðàùàåòñÿ. Â êðóãîâîðîòå ðàçðóøåíèÿ è ñîçèäàíèÿ, ñìåðòè è âîçðîæäåíèÿ, îêîí÷àíèé è íà÷àë, íèêàêàÿ äðóãàÿ èñòèíà êðîìå ýòîé, íå äîñòèãíåò îêîí÷àòåëüíîé ïîáåäû.;;x
secret_religious_society_hindu_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_hindu_rank_1_female;Faithful;;;;;;;;;;;Âåðíàÿ;;x
secret_religious_society_hindu_rank_1_male;Faithful;;;;;;;;;;;Âåðíûé;;x
secret_religious_society_hindu_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_hindu_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_hindu_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_hindu_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_hindu_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_hindu_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_hurufi;[GetReligiousCommunityName_hurufi];;;;;;;;;;;[This.GetReligiousCommunityName_hurufi];;x
secret_religious_society_hurufi_currency;Devotion;;;;;;;;;;;Ïðàâåäíîñòü;;x
secret_religious_society_hurufi_desc;[GetReligiousSocietyDesc_hurufi];;;;;;;;;;;[This.GetReligiousSocietyDesc_hurufi];;x
secret_religious_society_hurufi_desc_REAL;The Hurufi follow the teachings of the Quran, believed to have been verbally recited to Muhammed by God. They will proclaim that Muhammed is chosen by God, as prophet and the first Imam. They spread their belief that God, through Muhammed, chose Ali as his successor, and thus the first caliph of the state of Islam. They will stand by what they believe to be the true word of God.;;;;;;;;;;;Õóðóôèòû ñëåäóþò ó÷åíèþ Êîðàíà, âåðÿ, ÷òî îí áûë óñòíî ïåðåäàí Ìóõàììàäó îò Áîãà. Îíè çàÿâëÿþò, ÷òî Ìóõàììàä âûáðàí Áîãîì, êàê ïðîðîê è ïåðâûé èìàì. Ðàñïðîñòðàíÿÿ âåðó â òî, ÷òî Áîã èçáðàë Àëè ïðååìíèêîì Ìóõàììàäà, òåì ñàìûì îíè óòâåæäàþò åãî ïåðâûì õàëèôîì èñëàìà.;;x
secret_religious_society_hurufi_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_hurufi_rank_1_female;Faithful;;;;;;;;;;;Ïðàâîâåðíàÿ;;x
secret_religious_society_hurufi_rank_1_male;Faithful;;;;;;;;;;;Ïðàâîâåðíûé;;x
secret_religious_society_hurufi_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_hurufi_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_hurufi_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_hurufi_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_hurufi_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_hurufi_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_ibadi;[GetReligiousCommunityName_ibadi];;;;;;;;;;;[This.GetReligiousCommunityName_ibadi];;x
secret_religious_society_ibadi_currency;Devotion;;;;;;;;;;;Ïðàâåäíîñòü;;x
secret_religious_society_ibadi_desc;[GetReligiousSocietyDesc_ibadi];;;;;;;;;;;[This.GetReligiousSocietyDesc_ibadi];;x
secret_religious_society_ibadi_desc_REAL;The Ibadi faith is said to predate both the Sunni and Shia schools of Islam. There are several doctrinal differences between these later branches and the orthodox Ibadi, for examples, the Ibadi do not believe there has to be one leader for all of the Muslim communities. However, their fervent faith in Allah is the same.;;;;;;;;;;;Ñ÷èòàåòñÿ, ÷òî âåðå èáàäèòîâ ïðåäøåñòâîâàëà êàê ñóííèòñêàÿ, òàê è øèèòñêàÿ øêîëû èñëàìà. Åñòü íåñêîëüêî äîêòðèíàëüíûõ ðàçëè÷èé ìåæäó áîëåå ïîçäíèìè âåòâÿìè è îðòîäîêñàëüíûì ó÷åíèåì èáàäèòîâ, íàïðèìåð, îíè íå ñ÷èòàþò, ÷òî ó âñåõ ìóñóëüìàí äîëæåí áûòü òîëüêî îäèí ëèäåð. Îäíàêî ãîðÿ÷àÿ âåðà â Àëëàõà ïðèñóùà èì âñåì.;;x
secret_religious_society_ibadi_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_ibadi_rank_1_female;Faithful;;;;;;;;;;;Ïðàâîâåðíàÿ;;x
secret_religious_society_ibadi_rank_1_male;Faithful;;;;;;;;;;;Ïðàâîâåðíûé;;x
secret_religious_society_ibadi_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_ibadi_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_ibadi_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_ibadi_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_ibadi_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_ibadi_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_iconoclast;[GetReligiousCommunityName_iconoclast];;;;;;;;;;;[This.GetReligiousCommunityName_iconoclast];;x
secret_religious_society_iconoclast_currency;Devotion;;;;;;;;;;;Ïðàâåäíîñòü;;x
secret_religious_society_iconoclast_desc;[GetReligiousSocietyDesc_iconoclast];;;;;;;;;;;[This.GetReligiousSocietyDesc_iconoclast];;x
secret_religious_society_iconoclast_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;;;;;;;;;;;Âèäÿ ñåáÿ èäóùèìè ïî ñòîïàì àïîñòîëîâ, ïîñòðîèâøèõ ïåðâóþ Öåðêîâü âî èìÿ Õðèñòà, áûëè è òàêèå õðèñòèàíå, êîòîðûå íå îòêàçàëèñü îò ñâîåé âåðû äàæå ïîä äàâëåíèåì îáñòîÿòåëüñòâ, âûíóæäàþùèõ èõ ïåðåñìîòðåòü ñâîè ñëîâà. Îíè ïðîäîëæèëè ñâîè äîáðûå äåëà, ñòðîÿ ñâîþ öåðêîâü è ïîääåðæèâàÿ ñâîþ âåðó, áóäó÷è íåïðåêëîííûìè â ñòðåìëåíèè ñëåäîâàòü Áîæüåé âîëå.;;x
secret_religious_society_iconoclast_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_iconoclast_rank_1_female;Faithful;;;;;;;;;;;Âåðóþùàÿ;;x
secret_religious_society_iconoclast_rank_1_male;Faithful;;;;;;;;;;;Âåðóþùèé;;x
secret_religious_society_iconoclast_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_iconoclast_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_iconoclast_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_iconoclast_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_iconoclast_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_iconoclast_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_jain;[GetReligiousCommunityName_jain];;;;;;;;;;;[This.GetReligiousCommunityName_jain];;x
secret_religious_society_jain_currency;Devotion;;;;;;;;;;;Ïðèâåðæåííîñòü;;x
secret_religious_society_jain_desc;[GetReligiousSocietyDesc_jain];;;;;;;;;;;[This.GetReligiousSocietyDesc_jain];;x
secret_religious_society_jain_desc_REAL;To conquer all inner passions is to become Jina. The Jains take five vows of self- discipline and asceticism in their search of spiritual development. Ahmisa: to love and cause no harm to other living beings. Satya: to always speak the truth. Asteya: to never take that which is not willingly offered. Brahmacharya: to adopt chastity or celibacy. Aparigraha: the renunciation of worldly possessions. To be Jain is to never break such vows, even when doing so is in itself a secret that tries Satya to its very limits.;;;;;;;;;;;×òîáû ïîáåäèòü âñå âíóòðåííèå ñòðàñòè, ñòàâ Äæèíîé, äæàéíû ïðèíèìàþò ïÿòü îáåòîâ ñàìîäèñöèïëèíû è àñêåòèçìà â ïîèñêàõ äóõîâíîãî ðàçâèòèÿ. Àõìèñà: ëþáèòü è íå ïðè÷èíÿòü âðåäà äðóãèì æèâûì ñóùåñòâàì. Ñàòüÿ: âñåãäà ãîâîðèòü ïðàâäó. Àñòåÿ: íèêîãäà íå ïðèíèìàòü òî, ÷òî íå îõîòíî ïðåäëàãàåòñÿ. Áðàõìà÷àðüÿ: ïðèíÿòü öåëîìóäðèå èëè áåçáðà÷èå. Àïàðèãðàõà: îòêàç îò ìèðñêèõ âëàäåíèé. Áûòü äæàéíîì îçíà÷àåò íèêîãäà íå íàðóøàòü òàêèå êëÿòâû, äàæå åñëè ýòî ñàìî ïî ñåáå ÿâëÿåòñÿ ñåêðåòîì, êîòîðûé ñòàâèò Ñàòüþ íà ãðàíü äîïóñòèìîãî.;;x
secret_religious_society_jain_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_jain_rank_1_female;Faithful;;;;;;;;;;;Âåðíàÿ;;x
secret_religious_society_jain_rank_1_male;Faithful;;;;;;;;;;;Âåðíûé;;x
secret_religious_society_jain_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_jain_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_jain_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_jain_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_jain_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_jain_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_jewish;[GetReligiousCommunityName_jewish];;;;;;;;;;;[This.GetReligiousCommunityName_jewish];;x
secret_religious_society_jewish_currency;Devotion;;;;;;;;;;;Ïðàâåäíîñòü;;x
secret_religious_society_jewish_desc;[GetReligiousSocietyDesc_jewish];;;;;;;;;;;[This.GetReligiousSocietyDesc_jewish];;x
secret_religious_society_jewish_desc_REAL;Hidden Jewish communities have organized under oppression ever since the time of the Babylonian captivity. These groups welcome both those forced to convert away of Judaism, the Anusim, and those who have secretly become righteous converts, the ger tzedek. A community always cares for its own, knowing that as ages pass, true faith is worth persevering for. God will provide.;;;;;;;;;;;Òàéíûå èóäåéñêèå îáùèíû âîçíèêëè åù¸ âî âðåìÿ Âàâèëîíñêîãî ïëåíåíèÿ. Îíè ïðèíèìàþò, êàê òåõ, êòî âûíóæäåí îòêàçàòüñÿ îò èóäàèçìà (àíóñèìîâ), òàê è òåõ, êòî òàéíî ðåøèë èñïîâåäîâàòü åãî (ãåð öåäåê). Îáùèíà âñåãäà çàáîòèòñÿ î ñâîèõ, çíàÿ, ÷òî ïðîéäóò ãîäû, ïðåæäå ÷åì èñòèííàÿ âåðà âîññòàíîâèòñÿ, ñ Áîæüåé ïîìîùüþ.;;x
secret_religious_society_jewish_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_jewish_rank_1_female;Faithful;;;;;;;;;;;Ïðàâîâåðíàÿ;;x
secret_religious_society_jewish_rank_1_male;Faithful;;;;;;;;;;;Ïðàâîâåðíûé;;x
secret_religious_society_jewish_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_jewish_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_jewish_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_jewish_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_jewish_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_jewish_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_karaite;[GetReligiousCommunityName_karaite];;;;;;;;;;;[This.GetReligiousCommunityName_karaite];;x
secret_religious_society_karaite_currency;Devotion;;;;;;;;;;;Ïðàâåäíîñòü;;x
secret_religious_society_karaite_desc;[GetReligiousSocietyDesc_karaite];;;;;;;;;;;[This.GetReligiousSocietyDesc_karaite];;x
secret_religious_society_karaite_desc_REAL;Hidden Karaite communities have organized under oppression ever since the time of the Babylonian captivity. These groups welcome both those forced to convert away of Judaism, the Anusim, and those who have secretly become righteous converts, the ger tzedek. A community always cares for its own, knowing that as ages pass, true faith is worth persevering for. God will provide.;;;;;;;;;;;Òàéíûå îáùèíû êàðàèòîâ âîçíèêëè åù¸ âî âðåìÿ Âàâèëîíñêîãî ïëåíåíèÿ. Îíè ïðèíèìàþò, êàê òåõ, êòî âûíóæäåí îòêàçàòüñÿ îò èóäàèçìà (àíóñèìîâ), òàê è òåõ, êòî òàéíî ðåøèë èñïîâåäûâàòü åãî (ãåð öåäåê). Îáùèíà âñåãäà çàáîòèòñÿ î ñâîèõ, çíàÿ, ÷òî ïðîéäóò ãîäû, ïðåæäå ÷åì èñòèííàÿ âåðà âîññòàíîâèòñÿ, ñ Áîæüåé ïîìîùüþ.;;x
secret_religious_society_karaite_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_karaite_rank_1_female;Faithful;;;;;;;;;;;Ïðàâîâåðíàÿ;;x
secret_religious_society_karaite_rank_1_male;Faithful;;;;;;;;;;;Ïðàâîâåðíûé;;x
secret_religious_society_karaite_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_karaite_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_karaite_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_karaite_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_karaite_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_karaite_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_kharijite;[GetReligiousCommunityName_kharijite];;;;;;;;;;;[This.GetReligiousCommunityName_kharijite];;x
secret_religious_society_kharijite_currency;Devotion;;;;;;;;;;;Ïðèâåðæåííîñòü;;x
secret_religious_society_kharijite_desc;[GetReligiousSocietyDesc_kharijite];;;;;;;;;;;[This.GetReligiousSocietyDesc_kharijite];;x
secret_religious_society_kharijite_desc_REAL;The Khawariji follow the teachings of the Quran, believed to have been verbally recited to Muhammed by God. Unlike many other Muslim groups, they believe that any righteous and pious Muslim can become caliph, and that is is their duty to revolt against any ruler who deviates from their interpretation of Islam. Martyrdom and dying for Allah is a strong desire among the Khawariji.;;;;;;;;;;;Õàðèäæèòû ñëåäóþò ó÷åíèþ Êîðàíà, âåðÿ, ÷òî îí áûë óñòíî ïåðåäàí Ìóõàììàäó îò Áîãà. Â îòëè÷èå îò ìíîãèõ äðóãèõ èñëàìñêèõ òå÷åíèé, îíè âåðÿò, ÷òî ëþáîé ïðàâåäíûé è áëàãî÷åñòèâûé ìóñóëüìàíèí ìîæåò ñòàòü õàëèôîì, áîëåå òîãî, âîññòàòü ïðîòèâ ïðàâèòåëÿ, îòêëîíèâøåãîñÿ îò èõ òîëêîâàíèÿ èñëàìà - åãî ñâÿòîé äîëã. Ìó÷åíè÷åñòâî è ñìåðòü âî èìÿ Àëëàõà âåñüìà ñâîéñòâåííû èì.;;x
secret_religious_society_kharijite_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_kharijite_rank_1_female;Faithful;;;;;;;;;;;Ïðàâîâåðíàÿ;;x
secret_religious_society_kharijite_rank_1_male;Faithful;;;;;;;;;;;Ïðàâîâåðíûé;;x
secret_religious_society_kharijite_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_kharijite_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_kharijite_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_kharijite_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_kharijite_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_kharijite_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_khurmazta;[GetReligiousCommunityName_khurmazta];;;;;;;;;;;[This.GetReligiousCommunityName_khurmazta];;x
secret_religious_society_khurmazta_currency;Devotion;;;;;;;;;;;Ïðèâåðæåííîñòü;;x
secret_religious_society_khurmazta_desc;[GetReligiousSocietyDesc_khurmazta];;;;;;;;;;;[This.GetReligiousSocietyDesc_khurmazta];;x
secret_religious_society_khurmazta_desc_REAL;The Khurmazta believe that there are two original principles of the universe - the good Light and the evil Darkness. By a cosmic accident, the two has been mixed, and everything is tainted but God. Mankind's purpose is to spread the wisdom of their benevolent God and releasing their own inner Light through good conduct and kind actions.;;;;;;;;;;;Ñîãäîìàçäåèñòû âåðÿò, ÷òî åñòü äâà îñíîâîïîëàãàþùèõ ïðèíöèïà Âñåëåííîé - Ñâåò (äîáðî) è Òüìà (çëî). Â ðåçóëüòàòå ïðîèñøåñòâèÿ êîñìè÷åñêèõ ìàñøòàáîâ, ýòè äâà íà÷àëà ñìåøàëèñü, îòñêâåðíèâ âñ¸, êðîìå Áîãà. Öåëüþ ÷åëîâå÷åñòâà, ïî èõ ìíåíèþ, ÿâëÿåòñÿ ðàïðîñòðàíåíèå ìóäðîñòè áëàãîãî Áîãà ïîñðåäñòâîì îñâîáîæäåíèÿ ñâîåãî Âíóòðåííåãî Ñâåòà ñîâåðøåíèåì äîáðûõ äåë.;;x
secret_religious_society_khurmazta_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_khurmazta_rank_1_female;Faithful;;;;;;;;;;;Âåðíàÿ;;x
secret_religious_society_khurmazta_rank_1_male;Faithful;;;;;;;;;;;Âåðíûé;;x
secret_religious_society_khurmazta_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_khurmazta_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_khurmazta_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_khurmazta_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_khurmazta_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_khurmazta_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_lollard;[GetReligiousCommunityName_lollard];;;;;;;;;;;[This.GetReligiousCommunityName_lollard];;x
secret_religious_society_lollard_currency;Devotion;;;;;;;;;;;Ïðàâåäíîñòü;;x
secret_religious_society_lollard_desc;[GetReligiousSocietyDesc_lollard];;;;;;;;;;;[This.GetReligiousSocietyDesc_lollard];;x
secret_religious_society_lollard_desc_REAL;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;;;;;;;;;;;Ñ ñàìûõ ðàííèõ ýòàïîâ ñòàíîâëåíèÿ, õðèñòèàíå áûëè îòìå÷åíû òâ¸ðäîé ðåøèìîñòüþ íå îòêàçûâàòüñÿ îò ñâîåé âåðû, äàæå ïîä ñòðàõîì ïðåñëåäîâàíèé. Ïîýòîìó íåóäèâèòåëüíî, ÷òî òðàäèöèè ìó÷åíè÷åñòâà è òàéíûõ ïðèõîäîâ ìîãóò äàòü íàäåæäó ãðóïïàì ïîñëåäîâàòåëåé â ñàìûå ò¸ìíûå âðåìåíà, íåçàâèñèìî îò òîãî, ÷òî îíè èñïîâåäóþò, âåäü äëÿ êàæäîãî èç íèõ Áîã åñòü ëþáîâü.;;x
secret_religious_society_lollard_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_lollard_rank_1_female;Faithful;;;;;;;;;;;Âåðóþùàÿ;;x
secret_religious_society_lollard_rank_1_male;Faithful;;;;;;;;;;;Âåðóþùèé;;x
secret_religious_society_lollard_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_lollard_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_lollard_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_lollard_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_lollard_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_lollard_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_manichaean;[GetReligiousCommunityName_manichaean];;;;;;;;;;;[This.GetReligiousCommunityName_manichaean];;x
secret_religious_society_manichaean_currency;Devotion;;;;;;;;;;;Ïðèâåðæåííîñòü;;x
secret_religious_society_manichaean_desc;[GetReligiousSocietyDesc_manichaean];;;;;;;;;;;[This.GetReligiousSocietyDesc_manichaean];;x
secret_religious_society_manichaean_desc_REAL;The Manichaeans believe that there are two original principles of the universe - the good Light and the evil Darkness. By a cosmic accident, the two has been mixed, and everything is tainted but God. Mankind's purpose is to spread the wisdom of their benevolent God and releasing their own inner Light through good conduct and kind actions.;;;;;;;;;;;Ìàíèõåè âåðÿò, ÷òî åñòü äâà îñíîâîïîëàãàþùèõ ïðèíöèïà Âñåëåííîé - Ñâåò (äîáðî) è Òüìà (çëî). Â ðåçóëüòàòå ïðîèñøåñòâèÿ êîñìè÷åñêèõ ìàñøòàáîâ, ýòè äâà íà÷àëà ñìåøàëèñü, îòñêâåðíèâ âñ¸, êðîìå Áîãà. Öåëüþ ÷åëîâå÷åñòâà, ïî èõ ìíåíèþ, ÿâëÿåòñÿ ðàïðîñòðàíåíèå ìóäðîñòè áëàãîãî Áîãà ïîñðåäñòâîì îñâîáîæäåíèÿ ñâîåãî Âíóòðåííåãî Ñâåòà ñîâåðøåíèåì äîáðûõ äåë.;;x
secret_religious_society_manichaean_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_manichaean_rank_1_female;Faithful;;;;;;;;;;;Âåðíàÿ;;x
secret_religious_society_manichaean_rank_1_male;Faithful;;;;;;;;;;;Âåðíûé;;x
secret_religious_society_manichaean_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
secret_religious_society_manichaean_rank_2_male;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëü;;x
secret_religious_society_manichaean_rank_3_female;Preacher;;;;;;;;;;;Ïðîïîâåäíèöà;;x
secret_religious_society_manichaean_rank_3_male;Preacher;;;;;;;;;;;Ïðîïîâåäíèê;;x
secret_religious_society_manichaean_rank_4_female;Herald;;;;;;;;;;;Ïðîâîçâåñòíèöà;;x
secret_religious_society_manichaean_rank_4_male;Herald;;;;;;;;;;;Ïðîâîçâåñòíèê;;x
secret_religious_society_mazdaki;[GetReligiousCommunityName_mazdaki];;;;;;;;;;;[This.GetReligiousCommunityName_mazdaki];;x
secret_religious_society_mazdaki_currency;Devotion;;;;;;;;;;;Ïðèâåðæåííîñòü;;x
secret_religious_society_mazdaki_desc;[GetReligiousSocietyDesc_mazdaki];;;;;;;;;;;[This.GetReligiousSocietyDesc_mazdaki];;x
secret_religious_society_mazdaki_desc_REAL;The Mazdaki believe that there are two original principles of the universe - the good Light and the evil Darkness. By a cosmic accident, the two has been mixed, and everything is tainted but God. Mankind's purpose is to spread the wisdom of their benevolent God and releasing their own inner Light through good conduct and kind actions.;;;;;;;;;;;Ìàçäàêèéöû âåðÿò, ÷òî åñòü äâà îñíîâîïîëàãàþùèõ ïðèíöèïà Âñåëåííîé - Ñâåò (äîáðî) è Òüìà (çëî). Â ðåçóëüòàòå ïðîèñøåñòâèÿ êîñìè÷åñêèõ ìàñøòàáîâ, ýòè äâà íà÷àëà ñìåøàëèñü, îòñêâåðíèâ âñ¸, êðîìå Áîãà. Öåëüþ ÷åëîâå÷åñòâà, ïî èõ ìíåíèþ, ÿâëÿåòñÿ ðàïðîñòðàíåíèå ìóäðîñòè áëàãîãî Áîãà ïîñðåäñòâîì îñâîáîæäåíèÿ ñâîåãî Âíóòðåííåãî Ñâåòà ñîâåðøåíèåì äîáðûõ äåë.;;x
secret_religious_society_mazdaki_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;[This.GetSocietyLeaderDesc];;x
secret_religious_society_mazdaki_rank_1_female;Faithful;;;;;;;;;;;Âåðíàÿ;;x
secret_religious_society_mazdaki_rank_1_male;Faithful;;;;;;;;;;;Âåðíûé;;x
secret_religious_society_mazdaki_rank_2_female;Adherent;;;;;;;;;;;Ïîñëåäîâàòåëüíèöà;;x
